mean_red,mean_green,mean_blue,red_blue_ratio,intensity_std,edge_density,smoke_whiteness,haze_index,hot_pixel_fraction,local_contrast,fire_label
0.3579519054,0.4777515859,0.3640868372,0.980456891,0.09725183441,0.373111084,0.3546243882,0.2551366448,0.006898554601,0.5593023051,0
0.8277996083,0.4820187855,0.2699549771,3.055118666,0.07593834385,0.2360860782,0.5577788679,0.4630902508,0.080953363,0.2992345423,1
0.3962446394,0.4361664718,0.5433884468,0.72787114,0.1506040205,0.2263802916,0.506541563,0.3903115484,0.02765319399,0.670295548,0
0.3042232637,0.4122576599,0.3304319256,0.9179057303,0.2519075221,0.3991047047,0.4224944151,0.4174818273,0.3504036731,0.2918298424,0
0.7713755642,0.7657771283,0.4529299934,1.699327155,0.2499373388,0.416190113,0.4653491543,0.4538822643,0.07642134169,0.5756532565,1
0.4223296322,0.5406787273,0.5356106714,0.7870317433,0.1950654326,0.4034699696,0.4445328162,0.379281868,0.4053229744,0.1241463494,0
0.5609018921,0.4913147476,0.3499847319,1.598080603,0.2487588752,0.5038641925,0.5057342748,0.486968494,0.3032397712,0.4674393188,1
0.4436993918,0.4266791502,0.4532022432,0.9768762669,0.1408573502,0.4266803608,0.2998196833,0.4370166776,0.09335722233,0.4984408089,0
0.4326145726,0.4048781173,0.2969913945,1.451768677,0.05730543782,0.2204563416,0.4264717868,0.5209152703,0.09270795231,0.5958930933,0
0.8522017134,0.4369199406,0.6445769569,1.320062162,0.2008380546,0.3141638128,0.4687827117,0.3706988109,0.17997156,0.7176215741,1
0.5727409766,0.4792828844,0.4936380135,1.157899233,0.1617763403,0.2639802092,0.4915156338,0.2902620371,0.3825264347,0.4886739644,0
0.5444222776,0.2619564456,0.3807393561,1.426162299,0.3225196319,0.502908986,0.5566947554,0.3436697207,0.3738892602,0.3130467993,1
0.8884473334,0.2930610405,0.3227166269,2.744521781,0.2238138316,0.4104869955,0.6776747014,0.6663985153,0.5285185752,0.4327984673,1
0.5862834923,0.3863117611,0.3886003447,1.504833094,0.08827908907,0.2811119863,0.5002052945,0.5933949789,0.2511164568,0.5354449491,1
0.5195216112,0.4707139437,0.3660016278,1.415583943,0.2450230527,0.3877909798,0.3081273365,0.6320068699,0.1013773308,0.5231972152,0
0.6194432254,0.4260726853,0.5952944554,1.038821039,0.1697260111,0.1767801534,0.5446909945,0.6424070937,0.2213605186,0.2391387776,0
0.8364992505,0.5978121226,0.2774465278,3.004164775,0.1226571487,0.3250261738,0.3548283089,0.3800522914,0.351337188,0.4231310758,1
0.7524771172,0.3017603213,0.4134801423,1.815472058,0.1532672763,0.2062077507,0.5998806369,0.4943717903,0.2351146279,0.4200132181,1
0.69978386,0.374865453,0.3981661933,1.753114046,0.2634003384,0.1311407799,0.3491322486,0.4613758504,0.08183854694,0.4688615977,1
0.3308906392,0.6020091741,0.38825897,0.850052702,0.1815928667,0.3784536238,0.2154994936,0.5489307788,0.05576372599,0.590054259,0
0.4524500601,0.4631119325,0.3891383345,1.159717003,0.09338389704,0.3908591095,0.4985289233,0.4066247632,0.1861607504,0.3816680977,0
0.7169767417,0.5384842583,0.388392919,1.841268053,0.2705618579,0.3457212636,0.7352740726,0.4639461236,0.0282607762,0.6600130537,1
0.2377139636,0.6551246943,0.4873066066,0.486812917,0.2251838236,0.2817032959,0.4359900558,0.4608407216,0.1569333377,0.6108074778,0
0.6144071049,0.3806195582,0.4608984446,1.330177904,0.2281061741,0.1733641345,0.551488598,0.52983936,0.1365722404,0.1862506158,1
0.6789586322,0.4400685662,0.4418911611,1.533014636,0.2757544508,0.1838653129,0.6195971892,0.5483575832,0.4482502511,0.4373158289,1
0.4742736489,0.4227573099,0.09660106379,4.859308193,-0.01538776783,0.203072002,0.4468702967,0.4640506549,0.05946970128,0.5317942062,0
0.6963587981,0.2545406996,0.4299794874,1.615758565,0.2288870681,0.2766326708,0.6433353702,0.4685986176,0.1381895587,0.7266093997,1
0.6254634535,0.4189603196,0.234436064,2.656617015,0.1364059972,0.4076178734,0.6812688342,0.4838847031,0.1403772268,0.3202111198,1
0.4445694838,0.5381062187,0.4646320163,0.9547657124,0.1571156654,0.4060404211,0.5395861697,0.6969827131,0.03822429926,0.2413504729,0
0.838762367,0.5040589542,0.5474497368,1.529333156,0.2082275756,0.13514324,0.4049052434,0.1905003313,0.04033158802,0.5335200677,1
0.616916683,0.5119083169,0.3073760887,2.000533457,0.2634437909,0.2306766663,0.4937013937,0.3045480508,0.2490380965,0.3489420182,0
0.6318994746,0.4124491019,0.3738219278,1.685865815,0.09959425006,0.227983898,0.6518393143,0.5510519395,0.1189213772,0.4890217352,1
0.4265057675,0.3843902764,0.3400644295,1.250513776,0.09580778347,0.04684168715,0.5763519333,0.4904676598,0.3342989755,0.390602862,0
0.5958008629,0.5769255672,0.5235431776,1.13584713,0.2701862496,0.3566120947,0.4804288148,0.4894124325,0.1158994485,0.6381404786,1
0.5184505408,0.4002682854,0.4095027885,1.262964723,0.1606378328,0.2753840176,0.3695508546,0.5501243248,0.1199485407,0.6114265272,0
0.4102282354,0.4794082039,0.5728329381,0.7148914052,0.149935732,0.2886857463,0.4054777767,0.482098934,0.09639760559,0.4090359669,0
0.5143261598,0.4663334681,0.4413754203,1.162646332,0.1581088124,0.4345871058,0.5416862656,0.3661076282,0.5539249498,0.726631947,1
0.5523841854,0.5961717016,0.4242450181,1.298978617,0.1466763885,0.3088309013,0.4912659138,0.544321371,0.02253201971,0.5095416229,0
0.453531671,0.5471412358,0.4068206783,1.11208601,0.115563922,0.2569269535,0.3536242305,0.4531330744,0.1937802144,0.5495883591,0
0.5534821088,0.3204741379,0.4817992099,1.146402267,0.254791437,0.3572077621,0.5419126896,0.3828634232,0.2381528214,0.4006636648,1
0.7574426517,0.3312446833,0.2262313802,3.333354095,0.04712699178,0.4058871847,0.4818893974,0.5535540937,0.4276013138,0.3894728318,1
0.2814219667,0.5078909818,0.4085343956,0.6871754114,0.2395565968,0.3296467566,0.3466641043,0.5476550787,0.00704823402,0.7299687808,0
0.4628649554,0.4435662353,0.3929953556,1.174797999,0.2045333422,0.3689189599,0.4216740088,0.4822149737,0.07311533016,0.5173956704,0
0.4117384373,0.4044828216,0.4725418827,0.8694868445,0.106713555,0.285443235,0.2630223511,0.7075678731,0.07890059982,0.534072624,0
0.5251721607,0.5515627884,0.3812298394,1.373969551,0.1721349077,0.2918142254,0.4569257855,0.6490240102,0.07852365556,0.423284407,0
0.4404109857,0.4687459382,0.2961265566,1.482233668,0.1537864273,0.311302071,0.4488695146,0.6002785791,0.2443923857,0.5409155214,0
0.5880284427,0.4552457387,0.4007350675,1.463721966,0.0331237105,0.224687905,0.3907259155,0.8349548359,0.1988278429,0.5026835811,1
0.62642401,0.5279828641,0.2917159471,2.140040596,0.1547751108,0.2431938386,0.4087575534,0.4280304897,0.1302429316,0.4972876739,1
0.6252968683,0.4124891005,0.2074737787,2.999402956,0.1879061463,0.4377879642,0.5252321131,0.3802799506,0.4051016116,0.7475949091,1
0.5604105984,0.6068518985,0.4727122481,1.183019018,0.2886680986,0.5007956096,0.5645194521,0.5790544649,0.0323341809,0.5200628179,1
0.5337104364,0.3711952377,0.4579061573,1.163005612,0.05434903922,0.4592197914,0.3621321307,0.4121048553,0.04984780261,0.330194913,0
0.3496689996,0.5156929066,0.4467090944,0.7810183084,0.1518161203,0.1676742643,0.4178956411,0.4517891573,0.2603081172,0.574733477,0
0.4869611883,0.5933832839,0.5302928422,0.9165589099,0.07717726806,0.1580142465,0.4063378869,0.3021120051,0.3331011067,0.4447870406,0
0.2936586284,0.3122704511,0.333496811,0.8779115936,0.2018163304,0.1809290568,0.3851829595,0.5409989187,0.1772607982,0.3479067548,0
0.5042481406,0.4156664824,0.2568885857,1.955294528,0.1814918995,0.3134387442,0.4170503278,0.2293489132,0.01891902193,0.3927546103,0
0.6210203065,0.5642207393,0.3929970223,1.576205584,0.1373885842,0.01912754076,0.6040179712,0.4355342668,0.1073731717,0.6634659514,1
0.4535028605,0.5657244548,0.36524997,1.238233167,0.130130144,0.2411198433,0.5074950639,0.4476966394,0.1004209603,0.3458198754,0
0.5337568836,0.43285044,0.3157704283,1.684995934,0.1372659419,0.4407099289,0.2818139323,0.3845941736,0.1318624472,0.3533505297,0
0.3020951627,0.3765328906,0.3920150847,0.7686604776,0.1504964697,0.3982438831,0.4985401817,0.1864177862,0.01591207992,0.5094206131,0
0.5720281728,0.5455935822,0.3388394854,1.683230458,0.1781775027,0.2490905349,0.5972361852,0.1853053359,0.2075031969,0.4507750472,1
0.5048789137,0.5683549103,0.2163994717,2.322355753,0.06673481514,0.2566644559,0.3848822327,0.338074139,0.1329609653,0.352920848,0
0.7017865769,0.3335336651,0.3558823309,1.966436879,0.2183219368,0.3567241707,0.4508447104,0.5308575493,0.008896929013,0.6379841321,0
0.4334301198,0.3296086351,0.2863624833,1.508304476,0.1268759414,0.3935268755,0.4494001667,0.4933387292,0.2763119956,0.4366613887,0
0.6077694419,0.4725256682,0.4231648072,1.432861547,0.2909562086,0.2466862732,0.3376130397,0.4475346962,0.1253811666,0.3057443054,1
0.4371634236,0.5129360633,0.3343965242,1.303422642,0.1671169171,0.2765633978,0.3618043712,0.3173117271,0.01690483515,0.5448013568,0
0.4944660003,0.4200930915,0.5111631474,0.96544627,0.1865400868,0.2433990271,0.6782702098,0.5011698332,0.1771167249,0.6221745316,1
0.5952655007,0.517929382,0.5603866067,1.060348597,0.1920241004,0.1668650559,0.5314529416,0.1801456083,0.1578643012,0.5705427725,1
0.4613545254,0.3789863393,0.4679381373,0.9838281186,0.04944959013,0.2780256252,0.4975499559,0.09051757764,0.2441309162,0.5987388725,0
0.254934716,0.2385306401,0.2448973818,1.036752462,0.1146784485,0.270407246,0.5304972441,0.4135392673,0.03929874555,0.5962395449,0
0.5831092336,0.4076098928,0.5505195999,1.057277445,0.2082262682,0.1739355884,0.557866447,0.368092293,0.1114972914,0.4598722297,1
0.4856954464,0.4563232147,0.557572045,0.86953053,0.106323008,0.3646080938,0.5979804603,0.6019756946,0.2749498422,0.4304042904,0
0.4667397355,0.422416004,0.4018790511,1.158510809,0.1287047188,0.3483320679,0.3909267718,0.4736975667,0.03919910423,0.3992662923,0
0.6462272996,0.3341396736,0.532292616,1.211768699,0.2733884228,0.3695719701,0.5017019581,0.6976102965,0.3597140357,0.4989657396,1
0.5481885639,0.2684351024,0.3448324862,1.585127441,0.2344889831,0.2231929645,0.6034116709,0.3677677397,0.4984822917,0.2546249254,1
0.7187753376,0.3985911196,0.2133754065,3.352881514,0.3001496331,0.1016424322,0.6162217097,0.5230158437,0.2276579478,0.3267497951,1
0.435696021,0.5397655772,0.3239715561,1.340720481,0.2200128406,0.346733113,0.6194853878,0.4121584306,0.04375351697,0.6992762255,1
0.5112149234,0.5756197439,0.5729300866,0.8907268242,0.1473240797,0.2335887285,0.2288795971,0.6572579586,0.02300857937,0.6345233499,0
0.3720762216,0.5687713384,0.2508920076,1.477125952,0.1076408901,0.2109331867,0.4204905389,0.4193924329,0.09024305511,0.5232497631,0
0.672060142,0.3684090465,0.3999521282,1.676160556,0.2040056062,0.1742946925,0.52638618,0.578161017,0.4325757323,0.7291564855,1
0.421411959,0.3346293676,0.4034143893,1.042030081,0.1533138262,0.2724677472,0.3037376722,0.2883571553,0.08106342367,0.5573551295,0
0.4007377821,0.4996634615,0.3487025756,1.145938892,0.1291014963,0.4577327297,0.4732889811,0.3877181035,0.3029370233,0.5041325704,0
0.5295134484,0.5135100012,0.35564784,1.484695515,0.2232943614,0.2494550479,0.5199487339,0.4373934882,0.1301454469,0.2968854181,1
0.5912621956,0.4900169605,0.4072249134,1.44837362,0.1105134714,0.1910196956,0.4697614475,0.639512631,0.09326154657,0.4583762625,0
0.4664095977,0.2485936726,0.3437837658,1.352759741,0.08895053623,0.3651933401,0.3779223396,0.1204219588,0.179542781,0.6468926734,0
0.1734945677,0.3633115415,0.2577941503,0.6703960174,0.1431841843,0.317281228,0.5106406316,0.400103333,0.1348094826,0.584056712,0
0.4066788932,0.447031121,0.4215031943,0.9625463161,0.0893401824,0.08806986323,0.3760919294,0.395027981,0.02928181351,0.7936106673,0
0.7743633077,0.4987218195,0.5073366582,1.523327691,0.1506415987,0.366234632,0.204508151,0.1384539716,0.2102210056,0.5036136441,0
0.4223206,0.5267307363,0.4869572519,0.8654868811,0.171264394,0.5128467769,0.4225392582,0.3803946359,0.003682981751,0.1160942058,0
0.5823861086,0.4644253522,0.3190264533,1.819806153,0.2011836274,0.03994640726,0.1831140154,0.2188999303,0.0004415025286,0.5577277662,0
0.6230330882,0.4830783807,0.2748772085,2.258371004,0.2176754991,0.1764293976,0.2547279097,0.1004004783,0.1850787949,0.1326709882,0
0.8586621622,0.4584865458,0.3715812118,2.30463087,0.1612038499,0.01514729113,0.6129776444,0.4106530757,0.2046548552,0.4281735208,1
0.3489814042,0.5185619374,0.556779151,0.6256623317,0.1799648765,0.2924695579,0.2992290522,0.4055782319,0.1079398162,0.6339872138,0
0.8699068452,0.4812865651,0.4645598079,1.868517923,0.3614342933,0.3990386237,0.3791538618,0.4132569626,0.2583784048,0.7525803136,1
0.532099585,0.456573766,0.4703964677,1.128772958,0.1696691229,0.310550075,0.2957932176,0.4879287369,0.02405267451,0.3447941933,0
0.3522292797,0.4231631201,0.4889856952,0.7188562506,0.1212324353,0.4391995698,0.2594047336,0.3180904765,0.4048614345,0.5598153491,0
0.6942479777,0.4581291425,0.4420766563,1.56688006,0.1588185368,0.383055029,0.7480625084,0.718628402,0.1084358249,0.736348565,1
0.3000215592,0.4984591379,0.4120608548,0.726337429,0.1801201133,0.4702147324,0.3321855454,0.4450058988,0.04844245538,0.5144392453,0
0.4186792905,0.4767475389,0.4662306897,0.896086879,0.2459004054,0.4160210768,0.4870205054,0.6429645695,0.4040087012,0.4076219079,1
0.4540462866,0.4880826418,0.3453833896,1.310820034,0.133929634,0.2597056931,0.3639081627,0.1980151138,0.2695802949,0.7770435394,0
0.7514189565,0.5842721861,0.2585536989,2.895042374,0.3126852394,0.3066726456,0.7103912891,0.3248205525,0.5218849717,0.648784003,1
0.3162213375,0.4765163923,0.4722996935,0.6681207317,0.0698158546,0.2131323085,0.3115032373,0.5529472208,0.07460431661,0.5100055928,0
0.4813772184,0.385100148,0.5237738106,0.917304196,0.2585521306,0.2769343831,0.4887700252,0.4160153586,0.06391460537,0.2706806357,1
0.3783726258,0.5383606786,0.2881768061,1.308447351,0.2158034525,0.3061831672,0.3551842381,0.2890230919,0.007425406936,0.4465477273,0
0.854492662,0.3133801662,0.4821921482,1.768432424,0.2561831994,0.2915092676,0.5845593175,0.1742055152,0.3836276577,0.3904839849,1
0.4369171896,0.3418586619,0.5680765713,0.7677652035,0.116763919,0.4342253526,0.444625351,0.5599805508,0.0100110305,0.2423190427,0
0.4541250371,0.4835847265,0.3997753798,1.133116104,0.1937621877,0.2669831937,0.5149940831,0.5477403382,0.08115514566,0.7023985669,0
0.7641739132,0.5016396668,0.3181997815,2.394030189,0.3080975665,0.2067913586,0.7669868811,0.4864981037,0.8116777816,0.585971193,1
0.6134558884,0.3254948776,0.4123018674,1.484280466,0.1403601091,0.2130388965,0.1546444428,0.3756140714,0.06374905469,0.393516464,0
0.4216261396,0.4117182519,0.3449466032,1.218760744,0.06693731135,0.3655100272,0.2885010498,0.2830364959,0.05072591491,0.4122431661,0
0.5390640814,0.3893916168,0.338326989,1.588627191,0.1668585708,0.1596861592,0.5886065646,0.442052769,0.20079482,0.4312521601,1
0.3176178743,0.4013323677,0.4433184067,0.7148429357,0.1441264557,0.279881383,0.3755700595,0.2527022095,0.04190291656,0.3502315653,0
0.5484664203,0.5443597776,0.2396270525,2.279321525,0.07605273655,0.4327500245,0.3672724846,0.3372623879,0.2555747545,0.9270997526,0
0.4721170877,0.5206505464,0.2556071078,1.839844156,0.1720228076,0.3292598446,0.3017243307,0.6391875872,0.09547178723,0.3926056665,0
0.6140194164,0.448087782,0.401929088,1.523889525,0.2102523511,0.2925394611,0.6445816011,0.1723746355,0.4517350853,0.451678239,1
0.2214390368,0.3954038073,0.3977691461,0.5553063444,0.176702562,0.2964089596,0.6007781718,0.551629174,0.1302628232,0.3968274579,0
0.6233294634,0.315035033,0.4343554577,1.431771332,0.1667353858,0.1970435408,0.4027110953,0.6741293927,0.03580904967,0.2311430461,0
0.916253628,0.5920184939,0.5875225388,1.556870923,0.2451767954,0.214286529,0.6102059589,0.5724389579,0.1182407083,0.3151197138,1
0.6309145748,0.50921139,0.4104514036,1.53338783,0.2844718222,0.2804818327,0.4287604255,0.5097319318,0.2912673916,0.6589632197,1
0.4930013413,0.3793330896,0.459817215,1.069841415,0.1621071064,0.327127303,0.4046348699,0.3804640731,0.1812650383,0.4511071491,0
0.3064130486,0.5219599498,0.3024467064,1.009775496,0.1261355829,0.3948150012,0.39378966,0.3531167918,0.1218958086,0.5621869844,0
0.2707788266,0.4429776379,0.4767937664,0.5667274161,0.1149300471,0.3092560617,0.2879554141,0.1127803701,0.08529851258,0.5685312539,0
0.1951262901,0.4212890495,0.3473609135,0.5601268183,0.2302949778,0.4352774176,0.2485510542,0.455551002,0.125113541,0.5689169823,0
0.5365196343,0.4935211528,0.4071420833,1.314541324,0.02737387791,0.4605198015,0.4386225374,0.3896639327,0.5060045217,0.3959349394,0
0.3845776506,0.375850175,0.3891151375,0.9858055063,0.2026055993,0.3795267212,0.4187842407,0.3452948387,0.01318998984,0.7534209521,0
0.8012724111,0.415624348,0.5032974235,1.588888568,0.1127675475,0.4224981408,0.4938280898,0.4469878457,0.06772281661,0.6381787098,0
0.3306773921,0.4621461064,0.2690023446,1.224720447,0.1049977093,0.2009286479,0.4735360827,0.459355422,0.002493044732,0.5714231012,0
0.5770549687,0.4000548807,0.1716761365,3.341833911,0.3226991547,0.1850801065,0.6069903849,0.3546664054,0.5894380514,0.537664661,1
0.5853052756,0.516908521,0.3786567303,1.541669695,0.2237502835,0.3517973376,0.7397651163,0.6919621175,0.1678621619,0.2933815594,1
0.5842077446,0.6369066504,0.4468531257,1.304462805,0.07469867999,0.1658790188,0.3061811732,0.5595904169,0.5398516291,0.6244160973,1
0.3935755993,0.3745701867,0.4152269376,0.9455793554,0.09905162121,0.2709628156,0.469084157,0.5844417838,0.03284314298,0.4802055133,0
0.5234798657,0.2834874704,0.5232204237,0.9985873155,0.1367161045,0.3771191905,0.6249326792,0.4345045825,0.04950028833,0.3784664275,0
0.6764649712,0.2498259833,0.4437372674,1.521044043,0.1743845122,0.4413372925,0.6436256767,0.5266853598,0.4109876731,0.3468325439,1
0.7961550983,0.4349531859,0.3436151668,2.310272951,0.2549414201,0.274578435,0.5882952812,0.3156443099,0.4108668673,0.6473742803,1
0.2342142313,0.383683541,0.1674579846,1.390342119,0.257820991,0.2350055705,0.4565197206,0.549938781,0.0138381468,0.2905221023,0
0.5638497331,0.4707860501,0.3762687766,1.494557112,0.2066528266,0.3320461622,0.5534687912,0.4193396089,0.06434959016,0.4400954759,1
0.622337045,0.4632597672,0.5027959002,1.235295969,0.2122910972,0.1926456556,0.7074391348,0.2967024697,0.05132356498,0.5240005315,1
0.791567025,0.2896783153,0.3607952217,2.187886897,0.1507688396,0.2826721352,0.4724358796,0.4465849993,0.4554118709,0.4778080849,1
0.6732929157,0.2685116171,0.4028320264,1.66725983,0.2187377849,0.2991999952,0.5569579536,0.4061918955,0.2242316133,0.5624735145,1
0.5992086957,0.479593324,0.4421360254,1.352200366,0.1105131904,0.2972016007,0.3143523911,0.7984603991,0.4631652827,0.676197262,0
0.5973636252,0.4635428835,0.2984707626,1.994731038,0.1353542663,0.3088503474,0.4592769486,0.5153091373,0.1330513248,0.5928011961,0
0.517724942,0.4074182002,0.4623235897,1.11741546,0.1941080764,0.2165485144,0.5355468565,0.6869576201,0.05658143874,0.5096998084,1
0.7317631413,0.2842856415,0.563712179,1.295816114,0.2018645384,0.2273007007,0.5929385275,0.619693066,0.130044324,0.4330504344,1
0.381995387,0.4971391263,0.3827186648,0.9955090072,0.07740209828,0.2252883739,0.402586651,0.45566709,0.1752922467,0.2849765065,0
0.3780214327,0.5771899545,0.2870935578,1.312148163,0.1431126707,0.1379905661,0.5305081592,0.3834421196,0.1929728793,0.4903734038,0
0.3711438045,0.477798244,0.3933398973,0.9411774134,0.05983189732,0.3341830322,0.4082370451,0.1889660128,0.1419226616,0.443792593,0
0.5435982893,0.3652526109,0.1775615891,3.044318165,0.3430283961,0.3894657452,0.4306418284,0.3193584674,0.5232564023,0.5792243281,1
0.7141780804,0.4544552166,0.4336903264,1.642958302,0.2883955721,0.3796310083,0.4375879081,0.5494130187,0.2909261791,0.4795928668,1
0.4036150061,0.3133885919,0.4452274378,0.9045051289,0.1624089817,0.273750314,0.4459188523,0.4046804422,0.05557147017,0.6559400306,0
0.3737350681,0.5557960714,0.5675636294,0.6573320009,0.1092348263,0.2188994761,0.3669159534,0.5063730489,0.121228017,0.4339667038,0
0.474998701,0.4581844335,0.3806005207,1.244753807,0.1674348209,0.3744314642,0.4350261048,0.1454587273,0.1044625862,0.4160707496,0
0.3995567578,0.2731843088,0.4408485338,0.9042844486,0.2271488591,0.3638923022,0.5863589028,0.5180272274,0.379426623,0.5634341736,1
0.5798458723,0.419932564,0.3138711898,1.84153359,0.2987655877,0.3217420642,0.6709037683,0.6144722336,0.4250003296,0.5161266116,1
0.6462729281,0.496330151,0.3643572879,1.768879257,0.2691284644,0.4744311252,0.3564578878,0.1836362565,0.2622375199,0.5569771938,1
0.3323925238,0.4166952379,0.2474814563,1.337695491,0.09994835437,0.2973574479,0.446976269,0.505734586,0.02778528968,0.4802287943,0
0.2558639263,0.4224104279,0.3805210379,0.6706417234,0.1318148354,0.2743110016,0.4160232828,0.651530198,0.01629526111,0.5039093623,0
0.4956933686,0.3275597793,0.3694690846,1.338015476,0.1776196691,0.2600182669,0.3865640423,0.7020129974,0.1010842719,0.4555354081,0
0.3519110239,0.5066540987,0.4299199766,0.8166505221,0.05097872975,0.1439122294,0.469076999,0.3744751394,0.05134999022,0.5199333979,0
0.6275205178,0.38515308,0.337640312,1.853059118,0.1819040672,0.3661339964,0.4171360243,0.5669895517,0.2207561588,0.6854344633,1
0.381412252,0.2343554623,0.4083345351,0.9317861536,0.2332815078,0.2894514633,0.4514455845,0.664468473,0.3589838057,0.423625496,1
0.3955159817,0.4128742629,0.3666619944,1.075759768,0.2997170092,0.3509931241,0.7792522759,0.5102072086,0.2994523666,0.4090877561,1
0.5771761787,0.5481149716,0.3668500612,1.569052828,0.2911152004,0.4841878002,0.4313194674,0.6427616383,0.07116526116,0.5479361527,1
0.2699428141,0.4113070553,0.4080362326,0.6599484168,0.1766205436,0.260924823,0.2533190535,0.444620752,0.1107068287,0.4722039643,0
0.3202994189,0.6237984985,0.4040522942,0.7907606584,0.2679714913,0.06619912832,0.4657335417,0.5091471216,0.3474161929,0.7118884314,1
0.5900323789,0.4928967949,0.4761174039,1.236660776,0.3217357433,0.348107037,0.4062183096,0.356758616,0.2011590697,0.6049554576,1
0.5868502572,0.4838758162,0.3879356966,1.508861908,0.2080026967,0.316685939,0.551836789,0.4253099763,0.04172642972,0.6282975186,1
0.3498978182,0.4371601734,0.3650114651,0.9559750214,0.1898857854,0.2267546124,0.3872409319,0.5150574255,0.2181113359,0.6417947812,0
0.1780737487,0.4431713792,0.3819192555,0.4650425544,0.01564064001,0.3397266336,0.5043995191,0.3455071012,0.02530009923,0.4015373104,0
0.4079066153,0.4236576365,0.3285335883,1.237830163,0.2426600092,0.378609632,0.4928790598,0.416462044,0.09138898438,0.5168917048,0
0.6669508568,0.4197730608,0.3640088906,1.827218114,0.1647729501,0.205339009,0.5850233576,0.5641310521,0.09211799464,0.6015997546,1
0.5358591716,0.5030867162,0.6031158713,0.8870138943,0.08525029099,0.2698668139,0.5265503489,0.75788363,0.03187052378,0.500686423,0
0.2821105886,0.356416877,0.3087321239,0.9108212123,0.1363943522,0.447675373,0.1987651491,0.1425842263,0.1351681762,0.3654578936,0
0.6758475807,0.3424106171,0.3721343666,1.81127133,0.09028379004,0.2278377809,0.4954590041,0.7464865001,0.2081397799,0.639260725,1
0.5041155162,0.3376804949,0.3612511337,1.391618878,-0.02971601345,0.3066669755,0.4692499714,0.4110192353,0.1173921966,0.4738178933,0
0.5708076085,0.6545654548,0.3752828388,1.516964235,0.1483125406,0.0375588834,0.4102803285,0.5947349804,0.04584113962,0.5453304575,0
0.2614617179,0.5030342902,0.3668760691,0.7107331512,0.1975437024,0.1518154499,0.3108640319,0.624163905,0.06928493334,0.5873411174,0
0.856963598,0.4804492202,0.4279240101,1.997938044,0.1678636681,0.3157517497,0.5028925987,0.6846745161,0.1074539427,0.7269006048,1
0.454505021,0.344248533,0.2289824899,1.976259242,0.1081602205,0.422798781,0.4609350896,0.3408057203,0.01985949865,0.5306292735,0
0.6844794685,0.5123342301,0.5037171473,1.356164482,0.1501924379,0.1637970318,0.3279546778,0.4162093038,0.3834946516,0.1975851044,1
0.4415735566,0.4383428654,0.46325828,0.9511377086,0.1130311123,0.3074564062,0.4668393371,0.4419605852,0.02346229762,0.527330527,0
0.59909164,0.4714168941,0.2757128414,2.165030134,0.2412972208,0.2624282091,0.6358267922,0.3963849236,0.2127347478,0.5422041144,1
0.4317639141,0.3523379684,0.1730922727,2.480086608,0.08809040696,0.3953088055,0.3070152287,0.6478141462,0.1594621076,0.2497668009,0
0.5772172582,0.4660268857,0.3022927854,1.903168443,0.09664487025,0.1782196695,0.4195205244,0.4384758448,0.3740072454,0.7208745291,0
0.4679391564,0.4076166462,0.3757333539,1.242096437,0.1028234655,0.3430077648,0.7059383198,0.2072178503,0.2933811395,0.1028439039,1
0.4034442037,0.3734388843,0.6580291899,0.6121795664,0.1578969224,0.2346309313,0.400318485,0.3550479267,0.3009019858,0.5869272933,0
0.4288639796,0.5234106336,0.4543256965,0.9418839808,0.1794951905,0.3223038025,0.5481484247,0.213239996,0.006695252707,0.2703548998,0
0.1020583344,0.2962292191,0.2192410351,0.4633938193,0.1628408634,0.3068931052,0.4033137462,0.415749182,0.01820382057,0.6603118555,0
0.595998457,0.5064776264,0.3310344495,1.794989821,0.323234026,0.2748220926,0.6961909507,0.5508824512,0.2594140752,0.5846750681,1
0.3418349184,0.5184486134,0.3946787564,0.8639203215,0.2026928399,0.3477811846,0.4670559991,0.3518284992,0.100006026,0.7212242263,0
0.5857597896,0.3620356324,0.4253683554,1.373835047,0.1913284414,0.3043652734,0.4043122572,0.3895450553,0.2098676511,0.5777417721,1
0.4395958637,0.3679671539,0.268525114,1.631001494,0.09874142098,0.2867193698,0.265074474,0.4087852061,0.1138061325,0.553125285,0
0.6009142868,0.4276974319,0.3865009772,1.550742636,0.1361174426,0.2643583466,0.2881988292,0.4711113741,0.2289416876,0.4508493426,0
0.4987267347,0.478203621,0.3282360862,1.51479973,0.1486393485,0.307759839,0.3686738562,0.5274124168,0.09521698016,0.2397202559,0
0.4218090874,0.4347145008,0.2896241437,1.451390383,0.1097945656,0.3222043548,0.7158941785,0.5710883142,0.06335352003,0.8270617359,0
0.3427781889,0.493356246,0.4259595647,0.8028352501,0.2047214203,0.201085792,0.3738531437,0.7883275474,0.006602895486,0.4273900294,0
0.5457420842,0.6262979653,0.4773877173,1.140794515,0.2687969021,0.2650528762,0.3878217057,0.4685243897,0.1277997361,0.5506365251,0
0.2251870435,0.3992283231,0.4841041277,0.4642035198,0.1611697173,0.1944814055,0.461835193,0.5603689581,0.172931184,0.3765080668,0
0.6617681047,0.2784820029,0.4574386351,1.443526034,0.2151775401,0.2960154577,0.3828422059,0.2118664878,0.5564898472,0.3390530042,1
